strategy,corrective,case_id,question,context_recall,context_precision,faithfulness,correctness,answer_relevancy,is_relevant_but_incorrect,latency_ms,estimated_cost_usd,corrective_category,corrective_attempts
hybrid,True,version-sensitive-034,What is the HTTP method used to partially update a ServiceCIDR in Kubernetes v1beta1?,1.0,0.0,0.0,0.0,0.0,False,2997.3905420629308,0.0006502,correct,1
hybrid,True,version-sensitive-035,What attribute is used to specify the class of a Persistent Volume (PV) in this Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,3173.8192550837994,0.00056035,correct,1
hybrid,True,version-sensitive-036,What is the apiVersion used for the Deployment object in the provided base/deployment.yaml manifest?,1.0,1.0,1.0,1.0,1.0,False,7270.730728982016,0.00068543,correct,1
hybrid,True,version-sensitive-037,"In the given Pod specification, what is the mount path and the read-only state of the volume mounted from the host?",1.0,0.0,1.0,0.0,0.0,False,10271.790247992612,0.00039273,ambiguous,1
hybrid,True,version-sensitive-038,What must be added to the `VolumeSnapshotContent` to allow users to create a `PersistentVolumeClaim` from an existing `VolumeSnapshot` with a different volume mode than the source?,1.0,1.0,1.0,1.0,1.0,False,4827.859031967819,0.00063436,correct,1
hybrid,True,pods-001,What is a Kubernetes Pod?,1.0,0.5,1.0,0.75,1.0,False,6536.6327069932595,0.00051837,correct,1
hybrid,True,pods-002,What are the phases of a Pod lifecycle?,1.0,1.0,1.0,1.0,1.0,False,2868.935637990944,0.00031683,correct,1
hybrid,True,workloads-001,How do Deployments manage rolling updates in Kubernetes?,0.0,1.0,1.0,0.85,1.0,False,4502.850112039596,0.0005247499999999999,correct,1
hybrid,True,workloads-002,When should I use a StatefulSet instead of a Deployment?,1.0,1.0,1.0,1.0,1.0,False,4305.033624987118,0.00051611,correct,1
hybrid,True,workloads-003,What is a DaemonSet used for in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,3989.0392350498587,0.00044465,correct,1
hybrid,True,workloads-004,How do Kubernetes Jobs differ from Deployments?,0.0,0.5,1.0,0.9,1.0,False,5017.346197972074,0.0005664299999999999,correct,1
hybrid,True,workloads-005,What are init containers and when are they useful?,1.0,1.0,1.0,1.0,1.0,False,7711.200896999799,0.0007419499999999999,correct,1
hybrid,True,workloads-006,What is a ReplicaSet and how does it relate to a Deployment?,1.0,1.0,1.0,1.0,1.0,False,5705.488631967455,0.00077278,correct,1
hybrid,True,workloads-007,What are the common ways to use ConfigMaps in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8498.611423070543,0.00090294,correct,1
hybrid,True,workloads-008,How does a DaemonSet ensure that Pods are scheduled on eligible nodes?,1.0,1.0,1.0,0.9,1.0,False,6348.020235076547,0.0008408799999999999,correct,1
hybrid,True,workloads-009,How are Pods deployed and terminated in a StatefulSet?,1.0,1.0,1.0,1.0,1.0,False,2721.357685048133,0.00040658999999999997,correct,1
hybrid,True,workloads-010,What happens when I use the `kubectl delete` command with `--grace-period=0` and `--force`?,1.0,1.0,1.0,0.75,1.0,False,4545.226327027194,0.0009518199999999999,correct,1
hybrid,True,workloads-011,What are some uses for Secrets in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4957.441639038734,0.00079278,correct,1
hybrid,True,workloads-012,What is the HTTP request format to get the status of a specific PriorityLevelConfiguration?,1.0,1.0,1.0,1.0,1.0,False,4977.664606994949,0.0007858899999999999,correct,1
hybrid,True,workloads-013,What is required in the .spec.template of a ReplicaSet manifest?,1.0,1.0,1.0,1.0,1.0,False,4130.758116021752,0.00067738,correct,1
hybrid,True,workloads-014,What are the required fields for the `.spec` in a Deployment?,1.0,1.0,0.0,1.0,1.0,False,4364.978314959444,0.00054613,correct,1
hybrid,True,workloads-015,What is the HTTP request method and endpoint for deleting a ValidatingWebhookConfiguration in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,1894.1292819799855,0.00038062999999999997,correct,1
hybrid,True,workloads-016,What HTTP request method is used to update a ValidatingWebhookConfiguration?,1.0,0.67,1.0,1.0,1.0,False,2901.928656036034,0.00070395,correct,1
hybrid,True,workloads-017,How can I scale Indexed Jobs in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3863.3184450445697,0.00050898,correct,1
hybrid,True,workloads-018,What happens if I try to set a schedule with `TZ` or `CRON_TZ` in Kubernetes 1.29?,1.0,1.0,1.0,1.0,1.0,False,2453.902138979174,0.00034239,correct,1
hybrid,True,workloads-019,Why is it rare to create individual Pods directly in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4903.59057195019,0.0007145399999999999,correct,1
hybrid-rerank,False,cluster-001,What is the purpose of namespaces in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5526.975746033713,0.0005679299999999999,,
hybrid-rerank,False,cluster-002,What is a ServiceAccount and how is it used by pods?,1.0,1.0,1.0,0.9,1.0,False,7190.451867994852,0.0008327599999999999,,
hybrid-rerank,False,cluster-003,What is a CustomResourceDefinition (CRD) and why is it used?,1.0,1.0,1.0,0.85,1.0,False,5633.0456719733775,0.00049487,,
hybrid-rerank,False,cluster-004,What are the main components of the Kubernetes control plane?,1.0,0.8,1.0,0.75,1.0,False,4196.730479015969,0.00037087,,
hybrid-rerank,False,cluster-005,What is a ResourceQuota and how does it limit resource usage per namespace?,1.0,1.0,1.0,0.9,1.0,False,4913.08188799303,0.00045002,,
hybrid-rerank,False,cluster-006,How does Kubernetes manage the lifecycle of container images and what are the thresholds for garbage collection?,1.0,1.0,1.0,1.0,1.0,False,6964.05994403176,0.0007637099999999999,,
hybrid-rerank,False,cluster-007,What are the valid values for the mode field in KubeletAuthorization?,1.0,1.0,1.0,1.0,1.0,False,4766.234506038018,0.0005378999999999999,,
hybrid-rerank,False,cluster-008,What does enabling AppArmor do for Pods running on Linux nodes?,1.0,1.0,1.0,1.0,1.0,False,5069.992056000046,0.00090851,,
hybrid-rerank,False,cluster-009,What is API-initiated eviction in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3784.539359039627,0.00059943,,
hybrid-rerank,False,cluster-010,How can I preserve the client source IP in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,5259.260090999305,0.00095006,,
hybrid-rerank,False,cluster-011,What happens when the annotation rbac.authorization.kubernetes.io/autoupdate is set to 'false' on RBAC objects?,1.0,1.0,1.0,1.0,1.0,False,3802.4400329450145,0.0006420699999999999,,
hybrid-rerank,False,cluster-012,How can I manually upgrade CoreDNS in my Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,5885.54796599783,0.00067539,,
hybrid-rerank,False,cluster-013,What is the purpose of the command 'kubeadm init phase upload-config all'?,0.0,1.0,0.0,0.0,0.0,False,7285.780648002401,0.00049416,,
hybrid-rerank,False,cluster-014,What command is used to run pre-flight checks for kubeadm join?,1.0,1.0,1.0,1.0,1.0,False,6438.540859962814,0.00044281999999999996,,
hybrid-rerank,False,cluster-015,What does the `TracingConfiguration` provide in Kubernetes?,0.0,1.0,1.0,1.0,1.0,False,4294.589523924515,0.0007388399999999999,,
hybrid-rerank,False,cluster-016,What is the purpose of the label 'batch.kubernetes.io/job-name'?,1.0,1.0,1.0,1.0,1.0,False,4921.998886973597,0.00033390000000000004,,
hybrid-rerank,False,cluster-017,What command can I use to see the changes that would be applied to static pod manifests during a kubeadm upgrade?,1.0,1.0,1.0,1.0,1.0,False,3888.8353350339457,0.0007789999999999999,,
hybrid-rerank,False,networking-001,"What is the difference between ClusterIP, NodePort, and LoadBalancer services?",1.0,1.0,1.0,1.0,1.0,False,5323.8133020931855,0.00075482,,
hybrid-rerank,False,networking-002,How does Kubernetes DNS work for services?,0.0,0.8,1.0,0.85,1.0,False,4783.530634013005,0.00065566,,
hybrid-rerank,False,networking-003,What is an Ingress and how does it differ from a Service?,1.0,0.8,1.0,0.9,1.0,False,5453.668956994079,0.00069058,,
hybrid-rerank,False,networking-004,How do Network Policies restrict traffic between pods?,0.0,1.0,1.0,0.85,1.0,False,5738.303001970053,0.00050043,,
hybrid-rerank,False,networking-005,What is a headless service in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7982.623536954634,0.0005160299999999999,,
hybrid-rerank,False,networking-006,How do pods communicate with each other across nodes in Kubernetes?,0.0,0.6,1.0,0.85,1.0,False,5123.59336996451,0.0005337899999999999,,
hybrid-rerank,False,networking-007,What are the steps in the request flow when using a Gateway implemented as a reverse proxy?,1.0,1.0,1.0,1.0,1.0,False,6328.405693056993,0.0008823599999999999,,
hybrid-rerank,False,networking-008,What is the purpose of the `appProtocol` field in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,4610.791097977199,0.00068702,,
hybrid-rerank,False,networking-009,What is a Resource backend in the context of an Ingress object?,1.0,1.0,1.0,0.9,1.0,False,3599.7773639392108,0.0007693299999999999,,
hybrid-rerank,False,networking-010,What IP address management (IPAM) options are supported on Windows?,1.0,1.0,1.0,1.0,1.0,False,4300.633640028536,0.00057853,,
hybrid-rerank,False,networking-011,What happens to a pod affected by a NetworkPolicy if it is created before the network plugin has handled the NetworkPolicy?,1.0,1.0,1.0,1.0,1.0,False,4359.389113960788,0.00070203,,
hybrid-rerank,False,networking-012,What are the required fields for an Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,13971.632931032218,0.00083362,,
hybrid-rerank,False,networking-013,What are some limitations of the NetworkPolicy API in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6452.892983914353,0.00066384,,
hybrid-rerank,False,networking-014,What is a Service in Kubernetes and how can it be defined?,1.0,1.0,1.0,0.9,1.0,False,7544.006726006046,0.0009737599999999998,,
hybrid-rerank,False,networking-015,Who typically creates and manages EndpointSlice objects in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,10147.000917000696,0.0005774199999999999,,
hybrid-rerank,False,networking-016,What are some strategies to mitigate overloaded endpoints when using the PreferClose heuristic in traffic distribution?,1.0,1.0,1.0,1.0,1.0,False,4561.729033011943,0.0005777099999999999,,
hybrid-rerank,False,networking-017,What does the `.spec.trafficDistribution` field do in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,5409.120265976526,0.00064757,,
hybrid-rerank,False,networking-018,What was the method for specifying Ingress classes before Kubernetes 1.18?,1.0,1.0,1.0,1.0,1.0,False,2958.5135300876573,0.00066227,,
hybrid-rerank,False,networking-019,When is the topology-aware routing feature not recommended?,1.0,1.0,1.0,1.0,1.0,False,3688.44507902395,0.00046264999999999994,,
hybrid-rerank,False,networking-020,How are Gateway API resources implemented in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5728.596669039689,0.0007134299999999999,,
hybrid-rerank,False,rbac-001,How do I configure RBAC in Kubernetes?,1.0,1.0,1.0,0.85,1.0,False,6018.231748021208,0.00049503,,
hybrid-rerank,False,rbac-002,What issues might arise when upgrading from ABAC to RBAC in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4835.299690021202,0.0006209999999999999,,
hybrid-rerank,False,rbac-003,What roles are associated with the built-in controllers in Kubernetes when the controller manager is not started with the `--use-service-account-credentials` flag?,1.0,1.0,1.0,1.0,1.0,False,8905.466367024928,0.0010572,,
hybrid-rerank,False,rbac-004,What permissions are required for a user to create or update a role binding in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5528.198873973452,0.00093019,,
hybrid-rerank,False,rbac-005,What are the three critical areas of the Runtime phase in cloud-native information security?,1.0,1.0,1.0,1.0,1.0,False,2770.2367460587993,0.00045767,,
hybrid-rerank,False,rbac-006,What happens if an expression in a validating admission policy grows too complicated?,1.0,1.0,1.0,1.0,1.0,False,11468.238229979761,0.00059368,,
hybrid-rerank,False,rbac-007,What is a virtual control plane in the context of Kubernetes multi-tenancy?,1.0,1.0,1.0,0.9,1.0,False,6952.459124964662,0.00113132,,
hybrid-rerank,False,rbac-008,How can I write a policy to allow any authenticated user to perform an action?,1.0,1.0,1.0,1.0,1.0,False,11785.907131968997,0.00071627,,
hybrid-rerank,False,rbac-009,How can I restrict a Kubernetes workload from running as the root user?,1.0,1.0,1.0,1.0,1.0,False,6021.833160077222,0.00063733,,
hybrid-rerank,False,rbac-010,What does Kubernetes include to help manage information security?,1.0,1.0,1.0,1.0,1.0,False,2986.0347020439804,0.00041464999999999997,,
hybrid-rerank,False,rbac-011,What does the ServiceAccount admission controller do when a Pod is created without a specified serviceAccountName?,1.0,1.0,1.0,1.0,1.0,False,6046.334362006746,0.00066835,,
hybrid-rerank,False,rbac-012,How does Kubernetes authorization relate to existing access control systems?,1.0,1.0,1.0,1.0,1.0,False,4400.900748907588,0.00071842,,
hybrid-rerank,False,scheduling-001,How do I set CPU and memory resource limits on a Kubernetes container?,1.0,1.0,1.0,0.75,1.0,False,5326.736001065001,0.0006472299999999999,,
hybrid-rerank,False,scheduling-002,What is the difference between a liveness probe and a readiness probe?,0.0,1.0,1.0,1.0,1.0,False,8090.515009011142,0.00051688,,
hybrid-rerank,False,scheduling-003,How do taints and tolerations control pod scheduling in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,8360.757971997373,0.0008519799999999999,,
hybrid-rerank,False,scheduling-004,What is the Horizontal Pod Autoscaler and how does it work?,1.0,0.5,1.0,0.9,1.0,False,5793.358940980397,0.00058256,,
hybrid-rerank,False,scheduling-005,What is node affinity and how does it differ from nodeSelector?,1.0,1.0,1.0,0.9,1.0,False,4682.313085068017,0.00053531,,
hybrid-rerank,False,scheduling-006,What happens when a node experiences an out of memory (OOM) event before the kubelet can reclaim memory?,1.0,1.0,1.0,1.0,1.0,False,6246.131845051423,0.00088844,,
hybrid-rerank,False,scheduling-007,What is an example of a PriorityClass definition in Kubernetes?,1.0,0.6,0.0,0.0,0.0,False,6764.144403976388,0.00055494,,
hybrid-rerank,False,scheduling-008,What are the known limitations of topology spread constraints in Kubernetes?,1.0,0.0,0.0,0.0,0.0,False,4508.6072330595925,0.0007958399999999999,,
hybrid-rerank,False,scheduling-009,What is the role of kube-scheduler in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4545.552783994935,0.00063142,,
hybrid-rerank,False,scheduling-010,How can I discover dynamic resources of running Pods in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,5688.818663009442,0.00069549,,
hybrid-rerank,False,scheduling-011,How should the kubelet be configured to avoid scheduling pods that will trigger eviction due to memory pressure?,1.0,1.0,1.0,0.9,1.0,False,7288.209974998608,0.0009042999999999999,,
hybrid-rerank,False,scheduling-012,What kubelet garbage collection features have been deprecated and why?,1.0,1.0,1.0,1.0,1.0,False,4466.295568970963,0.0006536399999999999,,
hybrid-rerank,False,scheduling-013,How can I configure a minimum reclaim amount for resources in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9488.953338935971,0.00096881,,
hybrid-rerank,False,scheduling-014,What actions can a permit plugin take at the end of the scheduling cycle for a Pod?,1.0,1.0,1.0,1.0,1.0,False,4949.5348810451105,0.00044196,,
hybrid-rerank,False,scheduling-015,How can I ensure that my pod is placed into zone B instead of zone C in a Kubernetes cluster?,1.0,0.8,1.0,0.9,1.0,False,5173.0388110736385,0.00108177,,
hybrid-rerank,False,scheduling-016,What do topology spread constraints rely on to identify the topology domain(s) of nodes?,1.0,1.0,1.0,1.0,1.0,False,2734.1167639242485,0.00059074,,
hybrid-rerank,False,scheduling-017,What is an example configuration for setting percentageOfNodesToScore in KubeSchedulerConfiguration?,1.0,1.0,1.0,1.0,1.0,False,3479.777519009076,0.0006929099999999999,,
